visitid,visitDateTime,URL,duration,clientID,source,UTMCampaign,params
798669,2024-03-08 05:19:20,https://our-cool-website.com/home,14,325,internal,month_openconcept_kitchens_launch_20240611,"['submit', 5891]"
201437,2024-10-14 13:18:08,https://our-cool-website.com/view,12,235,internal,year_luxury_kitchens_show_20241001,[]
200718,2024-02-23 08:24:20,https://our-cool-website.com/customer-service,67,656,organic,year_luxury_kitchens_event_20250120,[]
587771,2024-05-02 14:57:57,https://our-cool-website.com/checkout,16,686,direct,quarter_luxury_kitchen_presentation_20240215,[]
393785,2024-08-22 10:24:15,https://our-cool-website.com/edit,4,510,direct,quarter_ecofriendly_kitchens_show_20240217,[]
980324,2024-05-08 18:16:33,https://our-cool-website.com/featured,80,239,internal,quarter_ecofriendly_kitchens_show_20240217,"['submit', 9861]"
412732,2024-01-29 06:38:49,https://our-cool-website.com/about,8,657,direct,year_modern_kitchens_exhibit_20250117,[]
829068,2024-06-13 03:31:31,https://our-cool-website.com/add,69,799,internal,year_traditional_kitchens_launch_20241012,"['submit', 6815]"
770594,2024-05-29 23:05:14,https://our-cool-website.com/checkout,96,841,internal,quarter_spacesaving_kitchens_experience_20240804,[]
290398,2024-05-02 05:31:00,https://our-cool-website.com/products,53,940,organic,year_modern_kitchen_initiative_20240408,"['submit', 72]"
572826,2024-05-09 00:40:51,https://our-cool-website.com/settings,52,966,direct,month_openconcept_kitchen_exhibit_20240327,[]
179919,2024-04-02 21:57:00,https://our-cool-website.com/wishlist,33,564,ad,month_smart_kitchens_launch_20240330,[]
816988,2024-01-06 15:34:35,https://our-cool-website.com/top50,53,177,internal,month_contemporary_kitchen_launch_20240322,[]
123593,2024-07-06 05:34:34,https://our-cool-website.com/delete,33,736,ad,year_traditional_kitchens_initiative_20250105,"['submit', 7003]"
369635,2024-06-01 18:17:46,https://our-cool-website.com/contact,87,389,ad,quarter_spacesaving_kitchens_demo_20240509,"['submit', 429]"
120756,2024-10-31 05:22:20,https://our-cool-website.com/discount,85,793,internal,month_smart_kitchen_initiative_20240311,[]
914807,2024-03-16 22:08:30,https://our-cool-website.com/return-policy,61,663,direct,quarter_ecofriendly_kitchen_offer_20240512,[]
252503,2024-01-26 08:13:48,https://our-cool-website.com/wishlist,76,186,direct,month_openconcept_kitchens_experience_20240930,"['submit', 6624]"
372150,2024-01-23 12:49:49,https://our-cool-website.com/featured,27,977,ad,quarter_custom_kitchen_show_20240213,[]
308079,2024-05-08 12:31:44,https://our-cool-website.com/contact,17,308,ad,month_contemporary_kitchen_showcase_20240630,"['submit', 206]"
992101,2024-09-15 13:44:29,https://our-cool-website.com/new-arrivals,9,255,ad,quarter_spacesaving_kitchen_exhibit_20241106,[]
641205,2024-02-15 16:45:31,https://our-cool-website.com/contact,80,229,internal,year_modern_kitchen_initiative_20240408,"['submit', 7082]"
271929,2024-07-26 13:35:24,https://our-cool-website.com/delete,8,297,ad,year_smart_kitchens_event_20250102,[]
748021,2024-07-17 08:00:22,https://our-cool-website.com/view,27,468,direct,quarter_spacesaving_kitchen_showcase_20240228,[]
966517,2024-10-24 10:29:23,https://our-cool-website.com/home,10,382,direct,month_openconcept_kitchens_event_20240618,"['submit', 27]"
183390,2024-08-08 11:25:43,https://our-cool-website.com/settings,44,878,internal,year_traditional_kitchens_fair_20240415,"['submit', 4497]"
922867,2024-12-24 03:37:05,https://our-cool-website.com/featured,27,209,internal,year_modern_kitchen_initiative_20240408,"['submit', 2757]"
220120,2024-05-10 21:40:27,https://our-cool-website.com/about,16,968,direct,month_custom_kitchens_show_20241205,[]
367817,2024-11-01 04:00:24,https://our-cool-website.com/delete,91,452,internal,month_contemporary_kitchens_promotion_20241215,[]
515629,2025-01-22 03:11:51,https://our-cool-website.com/about,20,762,organic,quarter_ecofriendly_kitchen_experience_20241119,[]
747146,2024-04-01 18:45:11,https://our-cool-website.com/return-policy,75,744,ad,quarter_spacesaving_kitchen_showcase_20240228,"['submit', 9381]"
166556,2024-07-06 01:27:46,https://our-cool-website.com/edit,74,417,organic,year_openconcept_kitchens_demo_20240430,"['submit', 6285]"
561079,2024-05-31 06:18:13,https://our-cool-website.com/discount,81,916,direct,quarter_luxury_kitchen_presentation_20240215,"['submit', 8649]"
103114,2024-11-11 19:24:57,https://our-cool-website.com/checkout,55,169,ad,quarter_spacesaving_kitchen_innovation_20241103,"['submit', 3060]"
363014,2024-07-11 01:41:23,https://our-cool-website.com/add,8,515,direct,month_openconcept_kitchen_exhibit_20240327,"['submit', 7691]"
996090,2024-09-21 12:48:18,https://our-cool-website.com/home,56,164,direct,quarter_custom_kitchens_experience_20240527,[]
273814,2024-02-04 15:38:39,https://our-cool-website.com/about,87,318,internal,quarter_spacesaving_kitchen_innovation_20241103,"['submit', 3764]"
252481,2024-09-15 04:24:05,https://our-cool-website.com/customer-service,65,368,organic,year_modern_kitchen_initiative_20250111,[]
509155,2024-03-12 02:00:04,https://our-cool-website.com/discount,59,154,ad,month_smart_kitchens_launch_20240330,[]
436828,2024-04-08 17:37:49,https://our-cool-website.com/home,0,300,direct,quarter_ecofriendly_kitchens_showcase_20240823,[]
454023,2024-04-29 05:17:34,https://our-cool-website.com/delete,21,167,direct,year_luxury_kitchens_show_20241001,[]
132571,2024-03-05 09:37:06,https://our-cool-website.com/home,81,732,internal,month_spacesaving_kitchens_exhibit_20240621,"['submit', 6940]"
447709,2024-11-06 08:03:32,https://our-cool-website.com/about,72,706,direct,year_luxury_kitchens_fair_20240716,[]
972575,2024-08-30 11:03:50,https://our-cool-website.com/about,26,295,organic,quarter_spacesaving_kitchen_showcase_20240228,[]
490066,2024-03-19 22:14:31,https://our-cool-website.com/edit,10,480,direct,month_openconcept_kitchens_event_20240618,[]
892249,2024-03-11 23:47:52,https://our-cool-website.com/view,71,261,internal,year_modern_kitchens_fair_20241003,"['submit', 8742]"
854907,2024-07-30 19:00:00,https://our-cool-website.com/home,83,302,ad,year_modern_kitchens_fair_20241003,"['submit', 8553]"
411919,2024-07-29 07:18:36,https://our-cool-website.com/reviews,36,754,internal,year_smart_kitchens_initiative_20241004,[]
921375,2024-03-31 21:42:27,https://our-cool-website.com/featured,88,555,internal,month_openconcept_kitchens_showcase_20241204,[]
871670,2024-05-29 17:15:48,https://our-cool-website.com/delete,95,130,direct,year_traditional_kitchens_initiative_20250105,"['submit', 9284]"
344260,2024-01-12 11:26:48,https://our-cool-website.com/wishlist,72,663,organic,month_contemporary_kitchens_event_20241208,[]
398575,2024-10-27 16:25:23,https://our-cool-website.com/contact,71,761,internal,year_modern_kitchens_experience_20240712,"['submit', 5154]"
883114,2024-07-18 19:02:42,https://our-cool-website.com/return-policy,59,601,internal,month_smart_kitchen_show_20240318,[]
756796,2024-03-25 02:36:01,https://our-cool-website.com/contact,38,322,organic,month_contemporary_kitchens_event_20241208,[]
150306,2024-04-28 04:14:50,https://our-cool-website.com/edit,32,780,internal,month_contemporary_kitchens_event_20241208,[]
383871,2024-07-04 19:25:55,https://our-cool-website.com/checkout,93,654,internal,quarter_modern_kitchens_innovation_20240812,"['submit', 8284]"
153815,2024-04-05 16:28:26,https://our-cool-website.com/add,39,197,organic,year_luxury_kitchens_expo_20250113,[]
911459,2024-08-12 00:31:03,https://our-cool-website.com/view,19,234,internal,month_openconcept_kitchens_experience_20240910,"['submit', 8921]"
227256,2024-12-25 12:03:33,https://our-cool-website.com/add,95,559,internal,quarter_spacesaving_kitchen_exhibit_20241106,[]
273019,2024-08-26 05:01:24,https://our-cool-website.com/best-sellers,34,299,ad,year_openconcept_kitchens_demo_20240430,[]
361728,2024-10-19 11:04:37,https://our-cool-website.com/reviews,72,759,internal,month_openconcept_kitchens_experience_20240910,"['submit', 3688]"
174198,2024-09-08 04:40:47,https://our-cool-website.com/new-arrivals,30,164,ad,year_modern_kitchens_showcase_20241014,"['submit', 9881]"
166075,2024-12-31 00:22:52,https://our-cool-website.com/return-policy,63,986,organic,month_smart_kitchen_innovation_20241202,[]
544977,2024-08-25 23:55:17,https://our-cool-website.com/view,52,566,organic,year_smart_kitchens_initiative_20241004,[]
806637,2024-11-07 05:56:15,https://our-cool-website.com/settings,7,113,ad,quarter_custom_kitchen_exhibit_20241125,[]
183605,2024-07-24 00:10:50,https://our-cool-website.com/top50,93,484,direct,year_smart_kitchens_event_20250102,"['submit', 1936]"
170588,2024-07-24 13:39:13,https://our-cool-website.com/products,18,197,internal,month_ecofriendly_kitchens_experience_20241219,[]
324788,2024-03-20 18:25:45,https://our-cool-website.com/top50,64,762,internal,year_modern_kitchen_innovation_20250107,[]
196871,2024-08-15 23:42:47,https://our-cool-website.com/new-arrivals,58,698,organic,quarter_modern_kitchens_innovation_20240812,"['submit', 6892]"
205393,2024-05-21 09:41:33,https://our-cool-website.com/home,2,155,internal,month_spacesaving_kitchens_exhibit_20240621,"['submit', 3579]"
171251,2024-07-16 09:46:08,https://our-cool-website.com/checkout,28,764,organic,month_contemporary_kitchens_collection_20240914,[]
938233,2025-01-03 23:39:49,https://our-cool-website.com/home,18,328,ad,year_luxury_kitchens_expo_20250113,[]
323745,2024-07-15 13:32:02,https://our-cool-website.com/home,80,992,organic,quarter_spacesaving_kitchen_experience_20240521,[]
214394,2024-01-14 02:49:17,https://our-cool-website.com/checkout,24,526,ad,quarter_spacesaving_kitchen_innovation_20240825,[]
175395,2024-02-11 06:48:42,https://our-cool-website.com/home,42,385,direct,year_luxury_kitchens_expo_20250113,"['submit', 8183]"
505463,2024-06-16 08:22:39,https://our-cool-website.com/contact,93,637,organic,year_traditional_kitchens_demo_20240725,[]
637514,2024-10-05 08:22:09,https://our-cool-website.com/settings,14,483,organic,year_traditional_kitchens_launch_20240405,"['submit', 7798]"
724023,2025-01-23 16:44:59,https://our-cool-website.com/return-policy,24,117,ad,quarter_spacesaving_kitchen_innovation_20241103,"['submit', 1549]"
998323,2024-01-23 06:37:53,https://our-cool-website.com/wishlist,15,927,ad,quarter_spacesaving_kitchen_innovation_20241103,"['submit', 3167]"
112455,2024-10-29 01:15:10,https://our-cool-website.com/checkout,52,435,internal,quarter_custom_kitchens_experience_20240222,[]
171194,2024-05-09 13:18:59,https://our-cool-website.com/discount,13,639,internal,month_openconcept_kitchens_promotion_20240628,[]
514614,2025-01-26 23:15:47,https://our-cool-website.com/discount,80,409,direct,year_traditional_kitchens_demo_20240725,[]
242322,2024-06-03 07:07:11,https://our-cool-website.com/new-arrivals,6,464,ad,month_smart_kitchens_launch_20240905,"['submit', 9698]"
822106,2024-07-24 07:52:41,https://our-cool-website.com/sale,90,243,direct,month_smart_kitchens_exhibit_20240625,"['submit', 9486]"
630917,2025-01-19 11:28:19,https://our-cool-website.com/best-sellers,100,848,direct,month_smart_kitchen_promotion_20240305,"['submit', 1378]"
557293,2024-09-09 02:13:35,https://our-cool-website.com/sale,37,840,ad,quarter_custom_kitchens_experience_20240222,"['submit', 8012]"
292120,2024-08-02 19:22:40,https://our-cool-website.com/add,72,928,organic,year_luxury_kitchens_initiative_20241029,"['submit', 1927]"
722287,2024-06-18 21:50:29,https://our-cool-website.com/view,44,759,direct,quarter_spacesaving_kitchens_innovation_20240212,[]
337480,2025-01-25 12:31:53,https://our-cool-website.com/add,96,451,direct,year_luxury_kitchens_initiative_20241029,"['submit', 7187]"
985174,2024-01-04 03:08:39,https://our-cool-website.com/reviews,31,104,internal,month_openconcept_kitchens_event_20240618,[]
829208,2024-03-20 03:05:27,https://our-cool-website.com/about,51,402,organic,month_ecofriendly_kitchens_launch_20240325,[]
995507,2024-08-24 09:48:02,https://our-cool-website.com/customer-service,88,702,ad,quarter_ecofriendly_kitchen_experience_20241111,"['submit', 6034]"
911807,2024-10-09 12:07:24,https://our-cool-website.com/sale,93,315,ad,year_modern_kitchen_experience_20240702,[]
726347,2025-01-13 12:34:29,https://our-cool-website.com/contact,39,174,organic,month_smart_kitchen_show_20240318,[]
702424,2024-12-30 12:33:36,https://our-cool-website.com/featured,34,346,organic,year_luxury_kitchens_show_20241001,[]
718199,2024-03-06 16:32:44,https://our-cool-website.com/settings,54,469,direct,month_openconcept_kitchens_experience_20240930,"['submit', 3019]"
953951,2024-05-17 12:32:58,https://our-cool-website.com/featured,5,572,internal,year_traditional_kitchens_demo_20240725,"['submit', 9055]"
988115,2024-12-22 01:04:06,https://our-cool-website.com/best-sellers,46,857,organic,quarter_luxury_kitchen_presentation_20240215,[]
294994,2025-01-07 23:07:07,https://our-cool-website.com/discount,42,223,organic,year_luxury_kitchens_innovation_20240409,[]
929382,2024-10-25 23:44:34,https://our-cool-website.com/edit,0,284,organic,quarter_spacesaving_kitchens_demo_20240509,[]
311112,2024-05-16 10:01:36,https://our-cool-website.com/best-sellers,10,817,ad,month_ecofriendly_kitchens_launch_20240325,"['submit', 7925]"
173408,2024-04-06 13:39:42,https://our-cool-website.com/wishlist,29,447,ad,month_spacesaving_kitchens_exhibit_20240621,[]
832048,2025-01-08 15:08:27,https://our-cool-website.com/customer-service,86,398,ad,year_luxury_kitchens_expo_20250113,[]
998379,2025-01-21 14:33:53,https://our-cool-website.com/reviews,6,215,organic,quarter_custom_kitchens_event_20240223,[]
842673,2024-06-16 15:08:05,https://our-cool-website.com/new-arrivals,5,796,direct,month_smart_kitchen_promotion_20240305,[]
560069,2024-02-10 21:22:39,https://our-cool-website.com/top50,6,376,ad,quarter_spacesaving_kitchen_innovation_20240825,"['submit', 4226]"
898765,2024-01-01 15:49:07,https://our-cool-website.com/top50,32,291,internal,quarter_ecofriendly_kitchens_initiative_20240828,"['submit', 4164]"
646513,2024-01-06 23:35:49,https://our-cool-website.com/home,64,898,organic,quarter_ecofriendly_kitchens_showcase_20240823,[]
800299,2024-12-01 10:29:08,https://our-cool-website.com/sale,17,129,organic,year_luxury_kitchens_show_20241001,[]
833937,2024-05-14 21:10:09,https://our-cool-website.com/sale,7,851,internal,year_luxury_kitchens_show_20241001,[]
788562,2024-06-17 19:44:38,https://our-cool-website.com/reviews,40,276,ad,quarter_spacesaving_kitchen_exhibit_20241106,"['submit', 7286]"
408682,2024-03-24 02:58:08,https://our-cool-website.com/wishlist,62,548,internal,month_contemporary_kitchens_collection_20240914,[]
529795,2024-04-23 01:06:41,https://our-cool-website.com/discount,87,965,ad,month_smart_kitchens_exhibit_20240625,"['submit', 341]"
929675,2024-11-15 10:23:40,https://our-cool-website.com/settings,76,310,organic,quarter_custom_kitchen_show_20240213,"['submit', 401]"
723591,2024-02-24 14:40:53,https://our-cool-website.com/discount,42,202,organic,year_traditional_kitchens_launch_20240707,"['submit', 8888]"
483941,2024-12-02 02:23:22,https://our-cool-website.com/customer-service,80,957,ad,quarter_spacesaving_kitchens_experience_20240804,"['submit', 264]"
588781,2024-08-28 03:04:34,https://our-cool-website.com/home,76,793,organic,month_smart_kitchen_innovation_20241202,"['submit', 5664]"
443044,2025-01-02 04:05:00,https://our-cool-website.com/edit,56,137,direct,year_smart_kitchens_initiative_20241004,[]
424027,2024-12-26 10:43:25,https://our-cool-website.com/contact,45,506,organic,month_ecofriendly_kitchens_launch_20240325,[]
748862,2024-09-17 18:19:13,https://our-cool-website.com/new-arrivals,14,615,direct,year_luxury_kitchens_show_20240411,[]
599034,2024-10-27 05:10:01,https://our-cool-website.com/delete,13,867,internal,quarter_luxury_kitchen_presentation_20240215,[]
851270,2025-01-03 21:45:56,https://our-cool-website.com/discount,68,623,organic,quarter_custom_kitchens_innovation_20240817,"['submit', 1003]"
710716,2024-09-09 18:03:54,https://our-cool-website.com/featured,63,408,internal,year_traditional_kitchens_exhibit_20240130,"['submit', 8396]"
394005,2024-05-03 01:56:05,https://our-cool-website.com/settings,22,704,organic,quarter_ecofriendly_kitchens_launch_20240205,[]
880685,2024-02-18 06:48:58,https://our-cool-website.com/contact,24,199,organic,year_luxury_kitchens_expo_20250113,[]
286822,2024-12-19 20:18:38,https://our-cool-website.com/reviews,78,119,ad,quarter_luxury_kitchens_innovation_20241116,"['submit', 8421]"
906773,2024-01-07 03:23:45,https://our-cool-website.com/new-arrivals,55,227,ad,quarter_spacesaving_kitchen_innovation_20241103,"['submit', 1393]"
958682,2024-04-29 17:45:58,https://our-cool-website.com/add,23,635,direct,month_smart_kitchen_show_20240318,"['submit', 7474]"
953135,2024-09-24 16:10:19,https://our-cool-website.com/products,35,772,direct,quarter_spacesaving_kitchens_innovation_20240212,[]
841395,2024-06-27 02:59:22,https://our-cool-website.com/home,83,462,ad,month_openconcept_kitchens_event_20240618,"['submit', 8243]"
388658,2024-01-12 16:02:49,https://our-cool-website.com/wishlist,66,823,organic,quarter_spacesaving_kitchen_showcase_20240228,"['submit', 4270]"
676998,2024-07-01 23:15:51,https://our-cool-website.com/featured,1,604,direct,quarter_modern_kitchens_innovation_20240812,"['submit', 6433]"
225466,2024-09-23 08:28:20,https://our-cool-website.com/best-sellers,52,569,organic,year_modern_kitchens_showcase_20241014,[]
328629,2024-06-06 10:27:07,https://our-cool-website.com/settings,3,732,direct,year_modern_kitchens_exhibit_20250117,"['submit', 4674]"
833206,2024-11-02 02:33:33,https://our-cool-website.com/home,55,899,direct,quarter_traditional_kitchens_fair_20240518,"['submit', 6895]"
751031,2024-09-23 21:19:15,https://our-cool-website.com/customer-service,69,222,ad,quarter_ecofriendly_kitchens_show_20240217,"['submit', 7066]"
593081,2024-04-24 08:27:49,https://our-cool-website.com/contact,34,649,ad,month_contemporary_kitchens_exhibit_20240319,[]
716028,2024-10-15 21:56:04,https://our-cool-website.com/new-arrivals,34,908,internal,quarter_custom_kitchens_experience_20240527,[]
510130,2024-10-28 07:37:25,https://our-cool-website.com/top50,62,365,ad,year_luxury_kitchens_show_20240411,"['submit', 7303]"
442088,2024-04-21 05:20:27,https://our-cool-website.com/return-policy,99,500,direct,year_luxury_kitchens_fair_20240716,"['submit', 9945]"
334460,2024-09-21 23:47:14,https://our-cool-website.com/top50,79,452,direct,quarter_custom_kitchens_event_20240223,"['submit', 5506]"
170432,2024-02-16 23:33:07,https://our-cool-website.com/about,22,864,organic,year_traditional_kitchens_initiative_20250105,[]
950231,2024-09-24 20:50:43,https://our-cool-website.com/wishlist,70,907,direct,month_smart_kitchens_event_20240614,[]
851105,2024-02-12 04:32:05,https://our-cool-website.com/new-arrivals,91,754,organic,quarter_ecofriendly_kitchen_offer_20240512,[]
833951,2024-01-02 16:24:05,https://our-cool-website.com/settings,0,480,internal,month_smart_kitchen_initiative_20240311,[]
652576,2024-01-13 11:04:54,https://our-cool-website.com/new-arrivals,52,896,organic,month_smart_kitchens_showcase_20240918,"['submit', 7347]"
335285,2024-03-22 08:39:13,https://our-cool-website.com/discount,76,745,internal,month_contemporary_kitchen_launch_20240322,"['submit', 35]"
498769,2024-04-22 07:17:01,https://our-cool-website.com/discount,37,385,internal,month_openconcept_kitchens_launch_20240611,"['submit', 5455]"
305533,2024-08-15 04:27:54,https://our-cool-website.com/home,24,567,organic,quarter_ecofriendly_kitchens_launch_20240205,"['submit', 7036]"
648693,2024-12-10 19:25:37,https://our-cool-website.com/top50,89,934,organic,quarter_traditional_kitchens_fair_20240518,[]
540788,2024-05-20 17:38:50,https://our-cool-website.com/contact,70,993,organic,year_modern_kitchens_showcase_20241014,"['submit', 2158]"
678403,2024-06-18 13:19:05,https://our-cool-website.com/customer-service,87,446,ad,quarter_ecofriendly_kitchen_experience_20241111,"['submit', 8137]"
261848,2024-07-08 03:20:20,https://our-cool-website.com/customer-service,84,564,organic,quarter_ecofriendly_kitchen_experience_20241111,"['submit', 7878]"
517384,2024-10-13 04:55:45,https://our-cool-website.com/discount,27,171,internal,quarter_ecofriendly_kitchens_launch_20240205,[]
700140,2024-09-16 04:54:28,https://our-cool-website.com/delete,30,543,direct,year_luxury_kitchens_fair_20240716,[]
163059,2024-05-13 14:03:15,https://our-cool-website.com/sale,50,743,direct,year_luxury_kitchens_initiative_20240422,"['submit', 2336]"
356621,2024-11-15 11:41:57,https://our-cool-website.com/wishlist,67,747,internal,month_spacesaving_kitchens_exhibit_20240621,[]
186315,2024-07-16 15:46:52,https://our-cool-website.com/home,17,175,direct,year_modern_kitchens_fair_20241003,[]
199836,2024-01-18 08:22:00,https://our-cool-website.com/return-policy,28,328,organic,year_luxury_kitchens_event_20250120,"['submit', 8282]"
820510,2024-02-12 11:31:07,https://our-cool-website.com/contact,92,737,organic,month_custom_kitchens_experience_20240901,"['submit', 7547]"
775455,2024-10-14 04:40:32,https://our-cool-website.com/edit,27,949,organic,quarter_custom_kitchens_event_20240223,"['submit', 4306]"
563892,2024-12-27 12:17:01,https://our-cool-website.com/best-sellers,60,300,organic,quarter_spacesaving_kitchens_innovation_20240212,[]
493775,2025-01-22 07:36:53,https://our-cool-website.com/discount,74,798,direct,year_smart_kitchens_event_20250102,"['submit', 2815]"
392981,2024-06-21 19:59:40,https://our-cool-website.com/wishlist,65,841,direct,year_traditional_kitchens_demo_20240725,"['submit', 3772]"
341164,2024-11-26 00:20:15,https://our-cool-website.com/sale,65,103,direct,quarter_modern_kitchens_expo_20241122,[]
933886,2024-01-04 21:49:57,https://our-cool-website.com/new-arrivals,69,382,direct,quarter_traditional_kitchens_fair_20240518,[]
554995,2025-01-01 18:05:39,https://our-cool-website.com/reviews,47,639,ad,month_contemporary_kitchens_collection_20240914,"['submit', 2173]"
875003,2024-01-25 13:02:34,https://our-cool-website.com/products,54,587,internal,quarter_custom_kitchen_initiative_20241102,"['submit', 2923]"
849190,2024-03-08 13:21:49,https://our-cool-website.com/home,33,988,organic,month_openconcept_kitchens_showcase_20241204,"['submit', 8337]"
148990,2024-07-25 10:49:13,https://our-cool-website.com/reviews,84,621,organic,year_traditional_kitchens_launch_20241012,"['submit', 9319]"
316919,2024-01-02 17:35:00,https://our-cool-website.com/featured,2,645,internal,month_ecofriendly_kitchens_experience_20241219,[]
581270,2024-07-30 22:07:37,https://our-cool-website.com/about,7,921,internal,month_smart_kitchens_experience_20241221,"['submit', 9505]"
815598,2024-03-26 06:06:07,https://our-cool-website.com/discount,50,378,internal,month_contemporary_kitchen_showcase_20240630,[]
996457,2024-06-28 15:33:15,https://our-cool-website.com/home,76,868,internal,month_smart_kitchen_promotion_20240305,"['submit', 1575]"
115840,2024-08-21 00:34:19,https://our-cool-website.com/add,91,195,organic,quarter_custom_kitchens_showcase_20240210,[]
207569,2024-03-12 06:49:49,https://our-cool-website.com/customer-service,11,770,ad,quarter_custom_kitchens_experience_20240222,[]
251328,2024-02-10 01:10:10,https://our-cool-website.com/new-arrivals,75,207,organic,month_contemporary_kitchen_launch_20240322,"['submit', 7800]"
201086,2024-12-10 19:23:37,https://our-cool-website.com/view,19,337,organic,month_smart_kitchen_show_20240318,[]
891582,2024-10-04 15:43:19,https://our-cool-website.com/return-policy,88,400,direct,year_luxury_kitchens_innovation_20240409,[]
200517,2024-01-02 22:43:23,https://our-cool-website.com/new-arrivals,66,622,direct,month_smart_kitchen_innovation_20241202,[]
993551,2024-06-15 17:31:03,https://our-cool-website.com/view,58,185,ad,quarter_custom_kitchens_experience_20240222,"['submit', 7621]"
705724,2024-05-08 12:42:30,https://our-cool-website.com/reviews,25,600,ad,year_traditional_kitchens_launch_20240707,[]
340077,2024-02-16 14:26:12,https://our-cool-website.com/return-policy,19,767,organic,month_smart_kitchens_experience_20241221,"['submit', 4270]"
353711,2024-06-14 12:15:57,https://our-cool-website.com/delete,71,162,direct,month_openconcept_kitchens_event_20241210,"['submit', 247]"
493559,2024-02-19 05:16:22,https://our-cool-website.com/checkout,82,662,organic,month_ecofriendly_kitchens_experience_20241219,[]
517597,2024-03-22 22:21:47,https://our-cool-website.com/checkout,75,200,internal,month_smart_kitchen_promotion_20240305,"['submit', 5885]"
456024,2024-10-08 11:57:03,https://our-cool-website.com/wishlist,70,486,ad,month_smart_kitchen_innovation_20241202,"['submit', 4172]"
931814,2024-09-08 14:41:23,https://our-cool-website.com/return-policy,77,642,direct,quarter_luxury_kitchen_presentation_20240215,[]
568095,2025-01-17 14:56:53,https://our-cool-website.com/customer-service,32,776,ad,month_contemporary_kitchens_event_20240920,[]
603722,2024-02-22 03:39:15,https://our-cool-website.com/view,35,727,direct,year_luxury_kitchens_demo_20240703,[]
205421,2024-06-10 21:13:25,https://our-cool-website.com/contact,91,910,direct,month_openconcept_kitchens_event_20241210,"['submit', 5648]"
149311,2024-04-11 12:11:36,https://our-cool-website.com/return-policy,65,148,direct,month_contemporary_kitchens_event_20241208,"['submit', 5659]"
877236,2024-11-04 15:02:57,https://our-cool-website.com/discount,91,285,ad,month_openconcept_kitchens_experience_20240910,[]
557164,2024-02-28 05:46:43,https://our-cool-website.com/view,83,165,ad,quarter_spacesaving_kitchen_experience_20240521,"['submit', 5600]"
628205,2024-11-26 21:30:52,https://our-cool-website.com/checkout,14,897,ad,year_luxury_kitchens_initiative_20241029,"['submit', 323]"
433236,2024-02-02 01:48:07,https://our-cool-website.com/sale,6,502,organic,year_luxury_kitchens_event_20250120,[]
887070,2024-03-04 18:56:32,https://our-cool-website.com/about,98,194,internal,quarter_modern_kitchens_innovation_20240812,[]
717779,2024-07-04 09:21:43,https://our-cool-website.com/customer-service,88,873,internal,quarter_custom_kitchens_initiative_20240815,"['submit', 4058]"
438572,2024-11-16 14:29:38,https://our-cool-website.com/about,32,550,organic,quarter_custom_kitchen_show_20240213,[]
504856,2024-06-21 21:26:43,https://our-cool-website.com/featured,63,815,ad,month_openconcept_kitchen_exhibit_20240327,[]
430768,2024-08-02 22:41:12,https://our-cool-website.com/edit,74,832,direct,year_modern_kitchen_innovation_20250107,"['submit', 4908]"
131497,2024-10-24 20:19:39,https://our-cool-website.com/products,69,383,internal,month_openconcept_kitchens_promotion_20240628,"['submit', 1134]"
727559,2024-09-10 02:59:24,https://our-cool-website.com/about,50,505,internal,month_smart_kitchens_launch_20240905,"['submit', 9292]"
221044,2024-07-14 10:26:40,https://our-cool-website.com/view,62,125,direct,quarter_ecofriendly_kitchens_showcase_20240823,[]
531583,2024-11-11 11:06:57,https://our-cool-website.com/checkout,100,597,organic,quarter_spacesaving_kitchens_showcase_20240809,[]
310517,2024-12-11 08:11:02,https://our-cool-website.com/customer-service,83,915,organic,month_contemporary_kitchens_initiative_20240928,"['submit', 616]"
899353,2024-04-24 20:57:29,https://our-cool-website.com/return-policy,99,833,ad,month_ecofriendly_kitchens_experience_20241219,[]
522558,2024-05-06 21:32:26,https://our-cool-website.com/top50,8,268,organic,year_luxury_kitchens_exhibit_20240420,[]
428546,2024-01-20 10:43:38,https://our-cool-website.com/delete,20,865,direct,quarter_ecofriendly_kitchens_launch_20240205,[]
164476,2025-01-10 04:49:04,https://our-cool-website.com/products,0,835,ad,year_traditional_kitchens_launch_20240707,[]
693223,2024-12-12 21:30:35,https://our-cool-website.com/sale,11,409,internal,month_contemporary_kitchens_show_20240612,[]
530135,2024-03-15 19:08:47,https://our-cool-website.com/view,64,807,internal,month_openconcept_kitchens_experience_20240930,[]
452192,2025-01-24 03:55:33,https://our-cool-website.com/return-policy,37,978,organic,quarter_traditional_kitchens_fair_20240518,"['submit', 9659]"
994797,2024-10-10 20:21:11,https://our-cool-website.com/reviews,21,853,direct,year_modern_kitchens_fair_20241003,"['submit', 8581]"
249645,2024-09-03 17:27:53,https://our-cool-website.com/about,34,173,internal,year_traditional_kitchens_demo_20240725,[]
575055,2024-11-13 14:53:55,https://our-cool-website.com/products,19,512,direct,year_modern_kitchen_initiative_20240408,[]
497674,2025-01-10 10:42:38,https://our-cool-website.com/add,93,936,direct,year_smart_kitchens_initiative_20241004,"['submit', 4585]"
865718,2024-12-01 10:48:42,https://our-cool-website.com/discount,23,285,ad,year_modern_kitchens_experience_20240712,[]
131925,2024-09-17 15:06:59,https://our-cool-website.com/best-sellers,69,522,direct,month_smart_kitchens_showcase_20240918,"['submit', 233]"
