date,campaign_id,costs,clicks,views
2024-12-08,28,312.49,27,422
2024-12-08,29,182.02,28,13
2024-12-08,30,340.49,18,149
2024-12-08,31,390.43,20,205
2024-12-08,32,98.98,68,239
2024-12-08,33,410.65,77,782
2024-12-08,34,265.34,74,106
2024-12-08,35,637.68,74,641
2024-12-08,36,879.64,32,983
2024-12-08,37,25.95,8,643
2024-12-08,38,880.65,60,977
2024-12-08,39,547.91,88,364
2024-12-08,40,9.96,73,845
2024-12-08,41,305.11,69,266
2024-12-08,42,78.35,16,880
2024-12-08,43,381.73,47,274
2024-12-08,44,4.21,21,886
2024-12-08,45,791.29,13,509
2024-12-08,46,886.9,91,187
2024-12-08,47,474.88,94,79
2024-12-08,48,590.1,60,799
2024-12-08,49,395.72,67,55
2024-12-08,50,920.01,80,42
2024-12-08,51,93.51,46,433
2024-12-08,52,729.87,42,80
2024-12-08,53,344.77,30,507
2024-12-08,54,771.56,31,334
2024-12-08,55,628.61,9,123
2024-12-08,56,538.85,46,674
2024-12-08,57,341.74,19,831
2024-12-08,58,353.64,30,607
2024-12-08,59,582.87,13,668
2024-12-08,60,976.08,18,86
2024-12-08,61,920.94,92,393
2024-12-08,62,427.06,46,704
2024-12-08,63,286.4,37,483
2024-12-08,64,281.84,82,520
2024-12-08,65,576.35,41,580
2024-12-08,66,177.87,88,752
2024-12-08,67,743.04,64,357
2024-12-08,68,95.01,7,163
2024-12-08,69,714.5,99,706
2024-12-08,70,390.78,90,378
2024-12-08,71,680.87,14,741
2024-12-08,72,905.22,24,720
2024-12-08,73,555.75,98,211
2024-12-08,74,215.36,64,136
2024-12-08,75,727.96,83,728
2024-12-08,76,713.02,15,291
2024-12-08,77,235.97,82,917
2024-12-08,78,166.52,20,361
2024-12-08,79,391.99,37,144
2024-12-08,80,980.23,54,983
2024-12-08,81,191.18,80,699
2024-12-08,82,998.08,79,315
2024-12-08,83,649.65,12,594
2024-12-08,84,705.45,7,857
2024-12-08,85,723.3,16,913
2024-12-08,86,274.11,39,905
2024-12-08,87,547.74,82,360
2024-12-08,88,199.14,48,224
2024-12-08,89,376.13,93,114
2024-12-08,90,115.84,68,737
2024-12-08,91,968.68,44,382
2024-12-08,92,765.09,11,181
2024-12-08,93,603.41,42,927
2024-12-08,94,262.78,51,24
2024-12-08,95,432.44,16,565
2024-12-08,96,358.04,64,856
2024-12-08,97,298.26,85,990
2024-12-08,98,431.41,87,457
2024-12-08,99,535.95,53,633
2024-12-08,100,294.52,2,417
2024-12-09,1,96.13,16,857
2024-12-09,2,975.94,45,821
2024-12-09,3,614.01,88,251
2024-12-09,4,419.89,67,609
2024-12-09,5,934.8,16,152
2024-12-09,6,755.16,17,995
2024-12-09,7,590.55,24,489
2024-12-09,8,378.23,2,377
2024-12-09,9,572.49,55,491
2024-12-09,10,26.08,94,395
2024-12-09,11,722.19,71,506
2024-12-09,12,915.25,87,678
2024-12-09,13,423.49,69,374
2024-12-09,14,860.86,32,428
2024-12-09,15,407.01,73,941
2024-12-09,16,908.59,21,734
2024-12-09,17,422.38,62,997
2024-12-09,18,677.71,93,323
2024-12-09,19,659.06,91,789
2024-12-09,20,543.58,13,504
2024-12-09,21,681.75,2,447
2024-12-09,22,371.5,8,379
2024-12-09,23,742.15,19,937
2024-12-09,24,227.8,67,905
2024-12-09,25,899.69,70,725
2024-12-09,26,391.31,53,664
2024-12-09,27,747.32,2,141
2024-12-09,28,880.34,81,20
2024-12-09,29,580.2,95,380
2024-12-09,30,369.21,96,535
2024-12-09,31,749.11,53,972
2024-12-09,32,315.3,70,690
2024-12-09,33,242.88,33,51
2024-12-09,34,755.05,40,822
2024-12-09,35,554.08,70,854
2024-12-09,36,183.23,92,342
2024-12-09,37,926.84,37,809
2024-12-09,38,590.5,61,238
2024-12-09,39,900.54,7,865
2024-12-09,40,78.41,60,297
2024-12-09,41,976.52,92,174
2024-12-09,42,400.09,94,322
2024-12-09,43,603.78,30,891
2024-12-09,44,347.46,79,778
2024-12-09,45,519.67,73,991
2024-12-09,46,635.68,42,988
2024-12-09,47,950.47,54,127
2024-12-09,48,676.87,51,673
2024-12-09,49,836.02,81,853
2024-12-09,50,716.93,22,7
2024-12-09,51,594.35,36,633
2024-12-09,52,947.11,45,382
2024-12-09,53,998.8,51,713
2024-12-09,54,746.62,42,302
2024-12-09,55,64.5,84,677
2024-12-09,56,422.88,9,61
2024-12-09,57,341.88,40,454
2024-12-09,58,464.67,26,222
2024-12-09,59,19.7,36,657
2024-12-09,60,929.97,97,251
2024-12-09,61,307.44,79,255
2024-12-09,62,249.75,76,761
2024-12-09,63,254.54,82,106
2024-12-09,64,916.39,50,889
2024-12-09,65,519.45,55,508
2024-12-09,66,597.89,69,555
2024-12-09,67,512.84,95,962
2024-12-09,68,247.2,46,961
2024-12-09,69,71.65,28,531
2024-12-09,70,154.05,91,571
2024-12-09,71,282.76,30,24
2024-12-09,72,206.16,17,479
2024-12-09,73,788.17,30,748
2024-12-09,74,107.78,51,605
2024-12-09,75,225.12,54,218
2024-12-09,76,686.49,88,557
2024-12-09,77,227.15,56,994
2024-12-09,78,834.49,98,889
2024-12-09,79,936.34,53,240
2024-12-09,80,520.59,50,561
2024-12-09,81,164.55,85,106
2024-12-09,82,57.62,6,615
2024-12-09,83,431.59,23,221
2024-12-09,84,815.67,95,819
2024-12-09,85,418.41,89,111
2024-12-09,86,372.99,5,919
2024-12-09,87,559.67,32,146
2024-12-09,88,73.22,98,811
2024-12-09,89,51.46,83,838
2024-12-09,90,26.51,18,348
2024-12-09,91,262.42,73,4
2024-12-09,92,48.74,24,682
2024-12-09,93,376.21,4,949
2024-12-09,94,40.66,4,271
2024-12-09,95,725.36,12,418
2024-12-09,96,99.13,80,131
2024-12-09,97,67.64,99,674
2024-12-09,98,219.62,18,805
2024-12-09,99,437.02,65,24
2024-12-09,100,299.38,14,825
2024-12-10,1,951.58,84,181
2024-12-10,2,193.03,83,150
2024-12-10,3,941.82,1,703
2024-12-10,4,825.62,77,555
2024-12-10,5,688.41,6,219
2024-12-10,6,765.89,40,600
2024-12-10,7,100.64,62,189
2024-12-10,8,13.19,10,174
2024-12-10,9,202.47,69,785
2024-12-10,10,127.97,54,100
2024-12-10,11,372.52,59,594
2024-12-10,12,407.71,4,243
2024-12-10,13,526.25,94,583
2024-12-10,14,925.23,60,842
2024-12-10,15,488.25,77,229
2024-12-10,16,633.11,12,724
2024-12-10,17,415.44,24,191
2024-12-10,18,33.53,10,560
2024-12-10,19,159.23,31,578
2024-12-10,20,442.39,10,580
2024-12-10,21,526.38,44,573
2024-12-10,22,95.2,49,417
2024-12-10,23,248.61,87,476
2024-12-10,24,807.39,16,408
2024-12-10,25,165.17,49,948
2024-12-10,26,936.02,43,464
2024-12-10,27,207.59,61,297
2024-12-10,28,461.97,93,139
2024-12-10,29,411.99,77,91
2024-12-10,30,379.09,5,745
2024-12-10,31,969.56,23,42
2024-12-10,32,367.32,89,383
2024-12-10,33,270.81,97,127
2024-12-10,34,230.59,94,215
2024-12-10,35,103.95,37,924
2024-12-10,36,5.38,45,612
2024-12-10,37,495.71,16,753
2024-12-10,38,530.4,16,516
2024-12-10,39,280.81,30,875
2024-12-10,40,854.75,23,329
2024-12-10,41,683.95,76,841
2024-12-10,42,705.45,35,56
2024-12-10,43,30.28,81,701
2024-12-10,44,565.14,72,609
2024-12-10,45,926.66,57,259
2024-12-10,46,118.31,17,425
2024-12-10,47,975.8,77,348
2024-12-10,48,987.09,41,231
2024-12-10,49,736.9,17,914
2024-12-10,50,776.86,30,681
2024-12-10,51,821.55,45,976
2024-12-10,52,526.54,31,134
2024-12-10,53,815.9,9,174
2024-12-10,54,368.54,80,911
2024-12-10,55,759.14,37,11
2024-12-10,56,160.65,57,56
2024-12-10,57,9.75,91,21
2024-12-10,58,577.98,28,771
2024-12-10,59,230.54,59,219
2024-12-10,60,781.14,12,219
2024-12-10,61,330.97,91,92
2024-12-10,62,337.55,76,569
2024-12-10,63,209.48,97,809
2024-12-10,64,22.54,14,279
2024-12-10,65,489.36,52,955
2024-12-10,66,805.66,52,357
2024-12-10,67,833.32,50,700
2024-12-10,68,701.73,56,3
2024-12-10,69,354.26,72,661
2024-12-10,70,367.71,84,498
2024-12-10,71,287.31,48,228
2024-12-10,72,476.37,23,184
2024-12-10,73,347.57,94,930
2024-12-10,74,538.89,50,394
2024-12-10,75,162.39,53,972
2024-12-10,76,955.97,45,889
2024-12-10,77,218.95,24,49
2024-12-10,78,24.9,60,255
2024-12-10,79,119.74,2,565
2024-12-10,80,648.76,47,467
2024-12-10,81,576.88,89,756
2024-12-10,82,571.91,3,253
2024-12-10,83,49.75,22,522
2024-12-10,84,721.65,42,844
2024-12-10,85,459.84,56,678
2024-12-10,86,111.56,64,660
2024-12-10,87,119.87,93,729
2024-12-10,88,228.34,59,138
2024-12-10,89,816.49,40,810
2024-12-10,90,123.82,57,372
2024-12-10,91,98.66,67,392
2024-12-10,92,141.38,26,540
2024-12-10,93,83.19,16,858
2024-12-10,94,133.41,0,800
2024-12-10,95,108.98,87,382
2024-12-10,96,873.26,11,638
2024-12-10,97,439.64,88,51
2024-12-10,98,173.82,22,626
2024-12-10,99,912.24,50,77
2024-12-10,100,781.84,56,777
2024-12-11,1,683.72,95,473
2024-12-11,2,325.52,48,705
2024-12-11,3,995.33,23,14
2024-12-11,4,679.65,0,391
2024-12-11,5,611.57,23,547
2024-12-11,6,990.75,46,916
2024-12-11,7,766.36,6,71
2024-12-11,8,750.48,50,840
2024-12-11,9,537.71,69,158
2024-12-11,10,436.73,0,44
2024-12-11,11,163.64,26,954
2024-12-11,12,589.78,5,541
2024-12-11,13,724.26,47,65
2024-12-11,14,925.19,74,93
2024-12-11,15,539.31,96,509
2024-12-11,16,665.43,80,887
2024-12-11,17,564.55,75,135
2024-12-11,18,299.84,77,720
2024-12-11,19,808.4,49,269
2024-12-11,20,820.37,26,293
2024-12-11,21,360.27,45,839
2024-12-11,22,996.42,91,705
2024-12-11,23,200.35,92,60
2024-12-11,24,481.16,48,905
2024-12-11,25,470.71,50,427
2024-12-11,26,798.14,48,522
2024-12-11,27,925.73,80,533
2024-12-11,28,666.25,71,426
2024-12-11,29,877.98,12,171
2024-12-11,30,13.09,6,887
2024-12-11,31,11.33,75,912
2024-12-11,32,320.8,19,771
2024-12-11,33,545.8,84,10
2024-12-11,34,26.74,2,991
2024-12-11,35,379.74,90,181
2024-12-11,36,74.07,14,167
2024-12-11,37,842.0,27,140
2024-12-11,38,707.12,20,560
2024-12-11,39,363.65,9,946
2024-12-11,40,22.85,93,526
2024-12-11,41,901.26,32,171
2024-12-11,42,260.22,98,939
2024-12-11,43,978.53,34,899
2024-12-11,44,71.97,31,94
2024-12-11,45,689.93,95,971
2024-12-11,46,658.2,95,179
2024-12-11,47,130.31,50,136
2024-12-11,48,986.4,38,693
2024-12-11,49,23.28,86,195
2024-12-11,50,261.69,99,961
2024-12-11,51,371.57,9,274
2024-12-11,52,104.45,55,683
2024-12-11,53,227.92,48,59
2024-12-11,54,685.98,23,435
2024-12-11,55,395.5,47,353
2024-12-11,56,947.08,6,275
2024-12-11,57,585.44,62,579
2024-12-11,58,352.39,90,184
2024-12-11,59,31.12,5,153
2024-12-11,60,715.58,64,9
2024-12-11,61,291.5,1,399
2024-12-11,62,435.97,80,590
2024-12-11,63,449.42,80,753
2024-12-11,64,659.16,29,34
2024-12-11,65,215.79,90,470
2024-12-11,66,826.31,50,903
2024-12-11,67,212.37,97,289
2024-12-11,68,612.3,99,846
2024-12-11,69,163.0,17,966
2024-12-11,70,576.16,49,298
2024-12-11,71,169.97,68,671
2024-12-11,72,811.67,72,432
2024-12-11,73,678.39,37,369
2024-12-11,74,533.35,71,21
2024-12-11,75,246.54,15,421
2024-12-11,76,755.69,91,304
2024-12-11,77,326.55,73,44
2024-12-11,78,650.39,54,442
2024-12-11,79,60.71,0,647
2024-12-11,80,573.8,79,636
2024-12-11,81,977.15,61,47
2024-12-11,82,42.07,6,267
2024-12-11,83,955.32,23,83
2024-12-11,84,190.24,79,409
2024-12-11,85,292.46,24,581
2024-12-11,86,256.0,21,535
2024-12-11,87,752.84,9,993
2024-12-11,88,179.16,54,364
2024-12-11,89,259.06,87,824
2024-12-11,90,90.29,12,776
2024-12-11,91,364.36,46,4
2024-12-11,92,851.31,94,91
2024-12-11,93,404.01,15,658
2024-12-11,94,69.9,7,495
2024-12-11,95,656.79,65,420
2024-12-11,96,196.83,20,545
2024-12-11,97,972.56,79,775
2024-12-11,98,4.91,42,893
2024-12-11,99,895.45,22,484
2024-12-11,100,48.85,52,764
2024-12-12,1,755.61,65,315
2024-12-12,2,121.89,25,296
2024-12-12,3,811.18,3,219
2024-12-12,4,661.13,39,995
2024-12-12,5,48.09,89,849
2024-12-12,6,519.44,84,121
2024-12-12,7,73.63,66,60
2024-12-12,8,668.99,73,259
2024-12-12,9,273.72,71,41
2024-12-12,10,993.93,43,995
2024-12-12,11,403.58,37,727
2024-12-12,12,540.11,93,663
2024-12-12,13,830.77,69,553
2024-12-12,14,234.25,12,335
2024-12-12,15,846.65,74,617
2024-12-12,16,796.47,83,540
2024-12-12,17,24.05,87,578
2024-12-12,18,111.58,31,894
2024-12-12,19,269.01,65,821
2024-12-12,20,534.55,87,881
2024-12-12,21,643.78,13,966
2024-12-12,22,541.58,80,751
2024-12-12,23,436.78,48,395
2024-12-12,24,861.9,97,494
2024-12-12,25,399.99,62,526
2024-12-12,26,856.86,21,572
2024-12-12,27,348.71,49,693
2024-12-12,28,541.43,62,307
2024-12-12,29,88.73,80,202
2024-12-12,30,620.45,18,227
2024-12-12,31,885.03,0,259
2024-12-12,32,128.27,51,84
2024-12-12,33,749.59,7,545
2024-12-12,34,206.86,94,202
2024-12-12,35,14.92,2,949
2024-12-12,36,863.96,57,305
2024-12-12,37,189.02,1,569
2024-12-12,38,220.1,98,458
2024-12-12,39,38.49,33,976
2024-12-12,40,222.52,9,948
2024-12-12,41,629.4,55,121
2024-12-12,42,625.55,8,217
2024-12-12,43,131.21,4,73
2024-12-12,44,407.68,83,877
2024-12-12,45,193.58,93,453
2024-12-12,46,353.12,20,14
2024-12-12,47,953.19,25,177
2024-12-12,48,731.68,17,473
2024-12-12,49,181.11,38,264
2024-12-12,50,682.14,90,983
2024-12-12,51,499.24,50,816
2024-12-12,52,548.06,90,598
2024-12-12,53,883.92,82,545
2024-12-12,54,51.83,9,63
2024-12-12,55,542.84,28,738
2024-12-12,56,503.42,92,468
2024-12-12,57,768.77,74,566
2024-12-12,58,55.53,4,970
2024-12-12,59,568.53,80,985
2024-12-12,60,450.36,39,660
2024-12-12,61,23.75,51,732
2024-12-12,62,108.94,7,167
2024-12-12,63,922.93,30,48
2024-12-12,64,726.71,40,806
2024-12-12,65,833.95,21,257
2024-12-12,66,490.46,92,174
2024-12-12,67,493.64,17,850
2024-12-12,68,536.14,23,409
2024-12-12,69,45.63,37,172
2024-12-12,70,280.19,35,751
2024-12-12,71,861.94,69,659
2024-12-12,72,456.2,26,971
2024-12-12,73,980.71,82,741
2024-12-12,74,686.9,87,722
2024-12-12,75,459.67,38,102
2024-12-12,76,738.01,59,229
2024-12-12,77,525.51,61,735
2024-12-12,78,21.98,37,249
2024-12-12,79,770.57,40,469
2024-12-12,80,368.2,27,747
2024-12-12,81,13.22,19,234
2024-12-12,82,722.2,21,102
2024-12-12,83,513.01,90,527
2024-12-12,84,337.99,20,60
2024-12-12,85,589.51,84,503
2024-12-12,86,907.86,92,73
2024-12-12,87,406.09,67,973
2024-12-12,88,583.24,61,991
2024-12-12,89,48.0,75,425
2024-12-12,90,139.64,39,782
2024-12-12,91,457.46,32,557
2024-12-12,92,62.88,78,220
2024-12-12,93,466.69,44,550
2024-12-12,94,517.86,65,143
2024-12-12,95,86.72,1,429
2024-12-12,96,414.67,70,808
2024-12-12,97,620.61,72,262
2024-12-12,98,651.48,26,604
2024-12-12,99,698.75,54,838
2024-12-12,100,623.4,16,638
2024-12-13,1,689.05,8,351
2024-12-13,2,823.61,36,635
2024-12-13,3,130.88,3,327
2024-12-13,4,93.89,63,209
2024-12-13,5,909.46,9,473
2024-12-13,6,428.47,75,640
2024-12-13,7,372.29,18,745
2024-12-13,8,127.76,47,194
2024-12-13,9,960.78,95,274
2024-12-13,10,511.96,20,747
2024-12-13,11,996.85,95,834
2024-12-13,12,121.46,97,141
2024-12-13,13,1.2,14,331
2024-12-13,14,7.98,45,503
2024-12-13,15,997.76,86,596
2024-12-13,16,124.32,64,879
2024-12-13,17,524.95,61,15
2024-12-13,18,136.65,25,542
2024-12-13,19,93.6,39,35
2024-12-13,20,216.71,37,724
2024-12-13,21,326.06,53,846
2024-12-13,22,682.79,50,280
2024-12-13,23,80.55,65,350
2024-12-13,24,487.91,99,880
2024-12-13,25,248.65,40,17
2024-12-13,26,835.81,82,235
2024-12-13,27,739.53,57,934
2024-12-13,28,295.27,19,332
2024-12-13,29,376.3,52,75
2024-12-13,30,224.87,67,762
2024-12-13,31,338.72,23,347
2024-12-13,32,993.35,74,136
2024-12-13,33,594.23,5,544
2024-12-13,34,299.47,53,701
2024-12-13,35,171.01,76,48
2024-12-13,36,354.16,98,999
2024-12-13,37,605.82,33,202
2024-12-13,38,122.59,14,885
2024-12-13,39,969.87,89,745
2024-12-13,40,575.94,67,618
2024-12-13,41,424.35,60,215
2024-12-13,42,872.0,50,46
2024-12-13,43,461.86,43,396
2024-12-13,44,153.47,13,492
2024-12-13,45,240.36,48,335
2024-12-13,46,79.44,18,335
2024-12-13,47,819.67,44,499
2024-12-13,48,402.13,2,528
2024-12-13,49,490.6,87,672
2024-12-13,50,509.17,2,543
2024-12-13,51,546.23,97,478
2024-12-13,52,959.49,52,540
2024-12-13,53,812.67,58,748
2024-12-13,54,875.47,53,85
2024-12-13,55,566.83,61,320
2024-12-13,56,305.68,60,549
2024-12-13,57,702.87,41,499
2024-12-13,58,267.65,68,516
2024-12-13,59,259.43,88,819
2024-12-13,60,146.97,0,497
2024-12-13,61,559.36,37,957
2024-12-13,62,225.86,13,348
2024-12-13,63,178.35,39,918
2024-12-13,64,252.14,98,604
2024-12-13,65,812.3,23,216
2024-12-13,66,915.71,57,392
2024-12-13,67,832.01,1,760
2024-12-13,68,148.75,31,975
2024-12-13,69,320.58,80,401
2024-12-13,70,273.32,41,368
2024-12-13,71,555.25,94,90
2024-12-13,72,96.45,38,154
2024-12-13,73,545.62,59,461
2024-12-13,74,1.15,21,563
2024-12-13,75,326.95,74,72
2024-12-13,76,457.29,63,420
2024-12-13,77,875.0,78,788
2024-12-13,78,972.59,54,303
2024-12-13,79,780.13,50,157
2024-12-13,80,278.09,61,623
2024-12-13,81,415.16,89,370
2024-12-13,82,813.27,1,808
2024-12-13,83,112.65,11,711
2024-12-13,84,922.51,65,125
2024-12-13,85,287.8,13,563
2024-12-13,86,83.39,44,707
2024-12-13,87,737.93,2,638
2024-12-13,88,951.06,94,622
2024-12-13,89,601.23,24,628
2024-12-13,90,524.22,76,696
2024-12-13,91,319.39,74,647
2024-12-13,92,404.69,39,528
2024-12-13,93,111.13,91,775
2024-12-13,94,829.94,48,722
2024-12-13,95,690.72,9,333
2024-12-13,96,433.89,50,121
2024-12-13,97,254.86,95,178
2024-12-13,98,994.35,82,851
2024-12-13,99,639.59,78,44
2024-12-13,100,770.6,10,746
2024-12-14,1,938.86,4,892
2024-12-14,2,499.63,20,258
2024-12-14,3,6.65,7,155
2024-12-14,4,511.74,90,968
2024-12-14,5,568.83,96,78
2024-12-14,6,976.56,77,195
2024-12-14,7,130.97,45,662
2024-12-14,8,196.28,8,535
2024-12-14,9,539.65,23,706
2024-12-14,10,418.07,4,95
2024-12-14,11,670.63,16,372
2024-12-14,12,295.39,15,738
2024-12-14,13,390.95,59,73
2024-12-14,14,853.85,45,524
2024-12-14,15,500.23,74,707
2024-12-14,16,630.36,57,492
2024-12-14,17,589.69,7,414
2024-12-14,18,335.86,43,796
2024-12-14,19,781.19,20,770
2024-12-14,20,382.08,56,873
2024-12-14,21,785.67,71,749
2024-12-14,22,31.33,61,861
2024-12-14,23,446.06,47,326
2024-12-14,24,105.31,73,827
2024-12-14,25,964.47,38,697
2024-12-14,26,760.4,22,97
2024-12-14,27,814.83,4,88
2024-12-14,28,537.32,89,920
2024-12-14,29,262.69,23,828
2024-12-14,30,237.0,72,778
2024-12-14,31,226.09,93,844
2024-12-14,32,709.36,48,134
2024-12-14,33,77.92,67,891
2024-12-14,34,126.45,86,462
2024-12-14,35,432.22,11,979
2024-12-14,36,276.26,29,163
2024-12-14,37,544.49,16,635
2024-12-14,38,505.89,25,887
2024-12-14,39,484.34,76,597
2024-12-14,40,545.53,98,442
2024-12-14,41,968.56,62,531
2024-12-14,42,814.11,69,49
2024-12-14,43,441.37,12,580
2024-12-14,44,459.7,64,216
2024-12-14,45,254.79,18,986
2024-12-14,46,408.34,79,57
2024-12-14,47,199.59,39,415
2024-12-14,48,428.39,50,39
2024-12-14,49,186.2,61,806
2024-12-14,50,503.66,45,50
2024-12-14,51,991.23,29,952
2024-12-14,52,76.19,46,617
2024-12-14,53,110.32,22,878
2024-12-14,54,899.25,68,675
2024-12-14,55,797.38,67,918
2024-12-14,56,809.82,80,670
2024-12-14,57,310.37,89,767
2024-12-14,58,125.39,65,766
2024-12-14,59,208.69,29,818
2024-12-14,60,658.2,46,445
2024-12-14,61,486.89,98,514
2024-12-14,62,13.16,13,714
2024-12-14,63,364.19,12,109
2024-12-14,64,203.61,8,700
2024-12-14,65,692.42,78,965
2024-12-14,66,965.83,5,854
2024-12-14,67,468.2,87,14
2024-12-14,68,666.28,54,142
2024-12-14,69,974.83,99,659
2024-12-14,70,955.74,0,608
2024-12-14,71,136.33,13,681
2024-12-14,72,572.78,10,688
2024-12-14,73,662.17,70,417
2024-12-14,74,97.64,29,842
2024-12-14,75,88.01,63,378
2024-12-14,76,639.63,12,891
2024-12-14,77,3.57,35,956
2024-12-14,78,172.88,87,286
2024-12-14,79,291.28,31,57
2024-12-14,80,692.44,96,234
2024-12-14,81,502.83,67,918
2024-12-14,82,557.23,74,415
2024-12-14,83,838.41,70,874
2024-12-14,84,463.96,19,424
2024-12-14,85,683.59,22,263
2024-12-14,86,950.44,79,445
2024-12-14,87,383.98,48,169
2024-12-14,88,557.41,42,63
2024-12-14,89,155.92,6,140
2024-12-14,90,335.93,52,349
2024-12-14,91,15.85,34,278
2024-12-14,92,141.45,9,750
2024-12-14,93,299.92,55,710
2024-12-14,94,641.69,36,960
2024-12-14,95,4.65,8,978
2024-12-14,96,493.9,57,477
2024-12-14,97,700.83,96,650
2024-12-14,98,218.96,59,894
2024-12-14,99,165.58,24,8
2024-12-14,100,555.28,78,23
2024-12-15,1,652.06,52,160
2024-12-15,2,822.41,58,148
2024-12-15,3,307.02,7,381
2024-12-15,4,645.81,33,28
2024-12-15,5,340.9,37,597
2024-12-15,6,164.42,39,650
2024-12-15,7,824.5,88,801
2024-12-15,8,893.73,65,725
2024-12-15,9,505.12,97,914
2024-12-15,10,434.47,68,853
2024-12-15,11,911.03,79,837
2024-12-15,12,486.17,92,741
2024-12-15,13,484.97,58,945
2024-12-15,14,133.11,34,257
2024-12-15,15,281.52,29,585
2024-12-15,16,476.12,86,823
2024-12-15,17,953.54,18,761
2024-12-15,18,997.84,19,981
2024-12-15,19,332.28,99,632
2024-12-15,20,373.14,18,841
2024-12-15,21,813.91,14,706
2024-12-15,22,858.72,23,285
2024-12-15,23,3.51,72,472
2024-12-15,24,336.6,91,334
2024-12-15,25,792.88,72,350
2024-12-15,26,122.21,45,177
2024-12-15,27,221.91,75,185
2024-12-15,28,128.22,27,676
2024-12-15,29,78.29,21,654
2024-12-15,30,477.21,76,526
2024-12-15,31,216.24,45,265
2024-12-15,32,643.17,10,556
2024-12-15,33,60.82,82,342
2024-12-15,34,523.62,35,332
2024-12-15,35,39.67,46,846
2024-12-15,36,63.64,8,432
2024-12-15,37,979.61,81,393
2024-12-15,38,530.38,59,230
2024-12-15,39,661.79,1,758
2024-12-15,40,465.95,12,54
2024-12-15,41,772.09,35,791
2024-12-15,42,485.69,51,40
2024-12-15,43,379.02,37,762
2024-12-15,44,538.34,36,503
2024-12-15,45,934.45,59,420
2024-12-15,46,13.24,21,110
2024-12-15,47,695.32,94,93
2024-12-15,48,408.66,98,877
2024-12-15,49,229.54,63,344
2024-12-15,50,175.53,83,805
2024-12-15,51,798.54,40,817
2024-12-15,52,337.46,29,196
2024-12-15,53,503.45,15,682
2024-12-15,54,350.24,20,57
2024-12-15,55,352.21,83,76
2024-12-15,56,353.44,26,764
2024-12-15,57,599.71,92,901
2024-12-15,58,385.43,69,987
2024-12-15,59,92.23,19,355
2024-12-15,60,900.49,33,613
2024-12-15,61,427.54,67,471
2024-12-15,62,276.7,64,6
2024-12-15,63,514.1,35,151
2024-12-15,64,974.01,50,193
2024-12-15,65,67.88,82,614
2024-12-15,66,53.25,28,880
2024-12-15,67,471.1,71,873
2024-12-15,68,157.56,73,132
2024-12-15,69,153.25,16,722
2024-12-15,70,263.68,8,383
2024-12-15,71,345.36,63,383
2024-12-15,72,581.13,43,312
2024-12-15,73,168.68,93,258
2024-12-15,74,886.21,38,739
2024-12-15,75,979.03,60,867
2024-12-15,76,842.3,33,532
2024-12-15,77,808.84,79,650
2024-12-15,78,255.07,60,323
2024-12-15,79,190.8,88,413
2024-12-15,80,178.87,44,863
2024-12-15,81,516.5,35,526
2024-12-15,82,83.41,40,549
2024-12-15,83,108.58,49,274
2024-12-15,84,779.15,83,694
2024-12-15,85,167.47,22,263
2024-12-15,86,73.62,91,829
2024-12-15,87,375.79,61,189
2024-12-15,88,399.23,80,7
2024-12-15,89,263.11,31,806
2024-12-15,90,680.85,85,531
2024-12-15,91,104.31,69,868
2024-12-15,92,501.4,31,115
2024-12-15,93,151.48,65,561
2024-12-15,94,124.96,8,474
2024-12-15,95,40.71,32,45
2024-12-15,96,748.92,86,982
2024-12-15,97,760.43,98,864
2024-12-15,98,727.84,7,487
2024-12-15,99,704.01,15,806
2024-12-15,100,79.08,19,933
2024-12-16,1,260.38,85,334
2024-12-16,2,671.26,11,661
2024-12-16,3,114.02,16,238
2024-12-16,4,776.89,90,258
2024-12-16,5,422.16,67,315
2024-12-16,6,79.73,34,731
2024-12-16,7,241.57,74,72
2024-12-16,8,157.51,19,374
2024-12-16,9,987.16,76,635
2024-12-16,10,862.87,69,602
2024-12-16,11,322.6,31,880
2024-12-16,12,607.53,98,467
2024-12-16,13,861.6,66,955
2024-12-16,14,258.65,52,71
2024-12-16,15,962.04,25,197
2024-12-16,16,541.28,38,151
2024-12-16,17,283.8,60,716
2024-12-16,18,47.87,94,392
2024-12-16,19,716.73,64,820
2024-12-16,20,418.93,48,26
2024-12-16,21,245.85,50,576
2024-12-16,22,491.38,64,600
2024-12-16,23,292.05,60,382
2024-12-16,24,848.74,19,123
2024-12-16,25,716.82,30,515
2024-12-16,26,44.34,88,481
2024-12-16,27,771.14,67,479
2024-12-16,28,295.28,74,897
2024-12-16,29,99.88,51,751
2024-12-16,30,974.53,28,677
2024-12-16,31,854.47,44,85
2024-12-16,32,752.37,57,357
2024-12-16,33,290.99,27,847
2024-12-16,34,293.32,96,107
2024-12-16,35,794.1,26,972
2024-12-16,36,431.72,71,614
2024-12-16,37,300.87,47,268
2024-12-16,38,483.44,59,98
2024-12-16,39,45.05,23,488
2024-12-16,40,630.48,26,621
2024-12-16,41,301.32,36,456
2024-12-16,42,375.98,7,38
2024-12-16,43,236.3,13,424
2024-12-16,44,56.99,64,743
2024-12-16,45,390.88,45,582
2024-12-16,46,644.76,70,735
2024-12-16,47,783.07,67,586
2024-12-16,48,900.73,60,363
2024-12-16,49,160.15,16,926
